Title,Star Rating,Review,Helpfulness
 This is what works.  It's all about placement,5,"I have a large yard with several moles. I called a mole/pest removal company. I hired them and paid 200.00 to have about a dozen traps set (yes, they used these exact traps which is why I ordered some for myself). Anyway, they had 30 days to trap moles in my yard. They also charged 69.00 for each mole they caught. They got 5 moles in that time. That may not seem like many, but if you read about moles, you'll find out they are not like mice or rats. They breed slowly and live alone. They reproduce once per year and maybe have 2-4 offspring of which maybe half will live in natural conditions. When you see an area or network of mole tunnels (your grass pushed up), that's just one mole... If you study the tunnels, you'll usually see it comes in from the edge of your yard where there may be more moisture (forest or wild area). You just need to look at the branching of the tunnels and find a few areas where you can guess the mole may be re-using that section to go back and forth. Once you locate a good spot, gently push the grass down to collapse the tunnel, and set the trap. Be sure to set the trap so the spikes that go in the ground (not the spikes that kill the mole) are not right in the middle of the mole tunnel. The idea (obviously) is to set the trap in an area the mole will try to use again. When the mole tries to fix the tunnel, bam! I just trapped my first mole today. I saw the spring of the trap was down, took the trap up, and the mole was dead underneath. This trap does work to kill the mole. YOu just need to put it in the right place and set it correctly. The guy who worked for the pest control company told me most of this and it really makes a difference. I'm here to buy a few more traps. I would suggest getting two traps for each distinct area you think there may be a mole. I plan to just keep rotating 4-6 traps until all the moles are gone. …",41 out of 41 users found this review helpful
 Australia's healthiest export,5,"Vegemite 400g Jar is practically unknown in North America, but I'll bet there is no one is Australia of an ethnicity who has never heard of Vegemite, and of those who have, almost everyone will have some at home. Every restaurant and side of the road eatery carries it. It comes in tubes, jars, and little packets like jams and butter substitutes do in the US. It is Vegemite, the concentrated yeast extract spread that goes on most slices of bread or toast Down Under. Dark brown to be almost black, it has a strong taste, so if you're a novice, spread it thin. Americans who try Vegemite fall into two categories: those who hate it or love it immediately. Don't take my word for it, check it out online: there is no better sourse for B vitamins than Vegemite. If your are used to nothing other than peanut butter and jam on your bread and toast, you are ready for a change, a change for a low-calorie healthy product that you won't be able to stop talking about. It's flavour is unique; it's closest cousin is the British and New Zealand Marmite, though similar, is not the same. Ordering it in the US is more expensive than getting it Oz, but it is a sacrifce that I am happy to make just to have it on the table. …",14 out of 14 users found this review helpful
 Ahh ... a tasty stroll down memory lane,3,"If you want a fun trip down memory lane, this is a great item to purchase and share while watching old 60's era movies (Born Free, Herbie the Love Bug, Thomasina, Mary Poppins, etc.). Pick out a piece and flash back to the first time you ate it (or the last time!). Sadly, some of the items appear the same but do not taste so (i.e. wax lips, Pixy Sticks). There are some omissions (Jolly Ranchers, Sugar Babies, JuJuBes, JuJy Fruit) which were a staple of Saturday Afternoon Matinees. Now, if only someone would bring back the Bonomo Turkish Taffy! …",61 out of 70 users found this review helpful
 Buy from Sam's Club,1,"I would like to give it zero star if it is an option. Right now, in Sam's Club, 32-oz Pack of 8 Similac Advanced Early Shield Bay Formula, Ready to Feed is selling at $27.99, which is almost 40% cheaper and can be convenient returned. The 32-oz bottle itself is also troublesome, since my baby can not finish it within a day. You have to throw the rest out, even with refrigiration. …",4 out of 14 users found this review helpful
 Great Product,5,Delicious with oatmeal in my 700 calorie breakfasts. What a way to start the day!! I'll definitely be back for this one!! 5+++ …,11 out of 12 users found this review helpful
 GREAT Taste!,5,"Have never been a big meat-eater, but cut back even more a few months ago. I began supplementing my diet with more beans/legumes, but was not feeling nutritionally satisfied, and realized I was not getting enough protein. Did a little research, and discovered that hemp was ideal for meeting protein requirements, and according several articles I read, it has many other nutritional and health benefits as well. I purchased the Nutiva hemp protein powder in conjunction with the Better Than Milk ""Rice"" (to avoid over use of soy). According to directions for both products, I mix 4 tablespoons hemp protein and 2 tablespoons of BTM, in water. It mixes easily in a regular plastic shaker, and I don't even have to use the ""de-clumping"" attachment that fits inside the shaker. It's just Shake-N-Go! This combination has been the perfect way to start my day. I was concerned about the taste, as some reviews I have read rated the taste of hemp very low. I can't speak for other brands, but the finely ground Nutiva hemp powder has a mild nutty flavor, and I LOVE IT. From what I've read, hemp does not contain oligosaccharides (which commonly causes ""gastric distress"" with soy proteins), and I have not experienced any bloating with the hemp and rice milk combo. I am happy to start my day with something both nutritious and delicious, and thank goodness I don't have to use the electric blender (one less thing to wash). Also, the Superstore price on the Nutiva Hemp Protein and the Better Than Milk Rice can't be beat, and both qualify for free shipping. FANTASTIC!!! …",96 out of 99 users found this review helpful
 Works great and is easy to use,4,"<span class=""tiny""> Length:: 5:00 Mins </span>The ekobrew cup is a great alternative to buying tons of expensive k-cups. It's easy to use and good for the environment. I love some of the k-cup flavors, and I still use them too, especially on weekends when I want to brew and go, but this is a good alternative to save a few bucks as they are easy to use - no harder than using a drip coffee filter, and they make a really good cup of coffee with the keurig. …",17 out of 17 users found this review helpful
 Fabulous Fiber,5,"By the end of a breakfast with Fiber One and some fruit, you could have already met 70-75% of your fiber needs for the day. (Fiber One by itself provides 57%.) It's 14 grams of fiber per 30-gram serving is 40% more than Kellogg's All Bran. Unlike some high-fiber cereals, this one (the ""original"" Fiber One) contains no sugar, but derives its sweetness from Aspertame. As far as I'm concerned, it's the tastiest high-fiber cereal on the market. …",12 out of 13 users found this review helpful
 A bold cup of coffee!!,5,"We recently purchased a Keurig coffee maker and it has well over a hundred choices for coffee. We sampled quite a few and I've chosen Newman's Own Organic Extra Bold for my morning cup. If you like a bold, robust cup of coffee first thing in the morning then this is the one for you. It's rich and smooth but not harsh, as well as organic. Of all the ""bold"" coffees I tried, this was without a doubt my favorite. Give Neuman's a try, it's really good! …",14 out of 14 users found this review helpful
 Makes Life Easy and Bellies Happy!,5,"I started using this when my son was 6 months old and have loved it from the first day. I truly wish this was around when I had my first! It is so easy and I didn't feel like I was making separate food for my baby, but rather making him a part of what we were eating. The all-in-one is so perfect. Before I had to steam everything separately then transport into a blender or mixer (which are not designed to puree effectively) and then move again to jars/bowls/storage. Ugh..I felt like a short order cook. With the Baby Brezza, it was simple steps to great food. I also found that I used it for the rest of the family to make berry sauce for oatmeal, yogurt, pancakes, chicken and pork, homemade applesauce in a snap, great guacamole for the whole family and so much more. So if your fear is that ""this will just be another gadget in your cupboard"" after the baby becomes a toddler, don't worry. This is a product that will become a permanent part of your kitchen for many years. And...easy clean up! I highly recommend. …",12 out of 12 users found this review helpful
 VARIETY PACKS - THINGS TO KNOW,5,"While variety packs sound like a good idea, you should be aware that there is a reason you usually aren't told exactly what's in it. It's because almost always, the vendor throws in a bunch of flavors, blends, teas, and decafs that are not usually what you want. It can be a waste of money for most. A much better solution, besides sampling a friends K-cup favorites, is to go onto the Keurig site ( ) and buy their low cost 5 packs. They usually cost under $3 and give you enough coffee to help decide what you might like. Plus, you'll know exactly what's in the smapler before you buy it. It is also a great idea to visit the K-Cup Exchange on Yahoo This site is an excellent source of K-Cup info and allows you to trade unwanted k-cups, and talk to others to find the best deals and brewing tips. …",37 out of 41 users found this review helpful
 My dog is obsessed with this ball,5,"I went on Superstore looking for some type of dog chew or hard food that would take a long time for my dog to get through, but not so hard that she would give up. She's about 25 pounds, active, but won't play with any toys, and can get down a rawhide in ten minutes. I wanted to find something to cut into her boredom and downtime, but not add a lot of calories. The first day I put it together (took about one minute) and rolled it across the floor. She slowly took after it, investigated, and I went to make dinner. I enjoyed my first dinner at home in about a year that didn't involve my dog staring at me hoping for a handout. She just obsessed over the ball, licking it, and grinding at it with her teeth. After dinner I checked it, and she had made what appeared to be almost negligible progress on the treat. We watched a movie in peace (other than this constant weird panting/slurping noise from the other room). At some point, we realized she had been working on this thing for about three hours. My wife checked her mouth, she was afraid her gums would be bleeding or that her teeth would be ground down to the gums. But no sign of damage. We took it away from her and put it on top of the fridge, and she sat there staring up at the fridge for about half an hour. I'm now on my third day, about three hours a day, still working on the first two discs that fit on opposite sides of the ball. I think maybe she's gotten through about half of it. She's actually penetrated one of the discs with a hole that goes all the way through. She's obsessed. While she has it, she doesn't want to do anything else. If I go to pet her (which she normally loves) she treats me as an irritant keeping her from her ball. Want to walk (normally her favorite thing)? Nope. Maybe after I'm done with this ball in another 16 hours I'll walk. I wonder how long she would be on this ball if I let her? Her jaws must be cramping up. I get the feeling I could give it to her, go to bed, and wake up to see her with bloodshot eyes still working on the ball. It's like crystal meth for dogs. Oh my god, while I'm writing this my dog accidentally rolled the ball under a table and she can't get to it. She looks like an alcoholic staring at a drink they can't reach. I actually feel sorry for her. It's almost 9pm and she's been on this thing since 6pm. Anyway, for my dog, this was exactly what I was looking for. I give it 5 stars. …",24 out of 24 users found this review helpful
" Filler food is empty, leaves your cat always needing more",1,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes. I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry. My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice. I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really. For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours. We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad. A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is. So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible. I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food. Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage. …",6 out of 15 users found this review helpful
" Its costly through this vendor, reached me melted and poor service",1,"The service for return was poor. The product reached me melted and fully bloomed (chocolate was white with spots and streaks on the surface). Though this is something that can be reused by melting, not for the seeding for which I'd needed this. They were not agreeing for return for a product that reached me in a form that was not acceptable. I had to explain my need and purpose. They did not refund my previous shipment or tax nor did they pay for the return shipment. I ended up paying $25 for the return shipment. The product is a lot costly through this vendor. Actually double its price. I bought a 5kg block of the same chocolate from a local Callebaut vendor. Please research your local listings. Stop buying through these channels. If you want Callebaut chocolates, call the number in the callebaut website and get the contacts of the local distributor. While through this vendor the milk/white chocolate for 1kg costed me close to $50 with shipping, I bought the 5kg block from the local distributor for just $47!! …",9 out of 13 users found this review helpful
 Great Variety Pack,5,"We have certainly exjoyed this variety pack of coffee, the flavors are excellent! Received the order very quickly. Would buy from this company again. …",13 out of 13 users found this review helpful
 Leaving My Long and Beautiful Relationship With The Quaker Guy For McCann's,5,"I just finished off my first box of ""McCann's Imported Quick Cooking Irish Oatmeal"". And boy did it go fast! Not because I didn't get my money's worth, but because it was so good. I usually have Oatmeal about 3 times a week, and have always been real loyal to Quaker Oats(not the instant), but I gave these a try and it is now my new favorite, and I have them almost every day now.. Following the cooking directions(this was my first time with a quick cook oatmeal),and cooking just a few minutes(add the oats and cold water together, boil and stir for 3-5 minutes), the oatmeal came out perfect for me the first time, and does every time. With the suggested 1/2 cup Irish Oatmeal to 1 Cup Water, the consistency, for me was perfect. Just a little creamy, and not too soggy. The taste was the big test though, and I loved it. I am cutting out sugar whenever I can, but my Quaker was still one place I used just a little, so I just tried a little non-fat soy milk on the McCann's, and occasionally a spritz of a butter flavored cooking spray(just to have a little variety everyday), and I didn't even miss the sugar at all. Of course, you can experiment by adding a little more oats if you like it a little thicker, or more water for a thinner consistency. Honey, raisins or other fruit go great with it too.There are also instructions for micro-wave use. If you are a die-hard Quaker fan, and don't want to just dive right in and buy a 6 pack, you can find this brand at the Trader Joe's stores. I also saw the ""McCann's Steel Cut Oats"" there as well, which I haven't tried yet. There is no sodium, sugars, or cholesterol. It's low fat and calorie(2gm/150 per 1/2 cup dry serving). A good source of fiber and is pure and natural. Ingredients..100% Irish wholegrain oats. There are several different kinds of these oats available. Click on ""McCann's"" at top to see the other selections.This one is the ""quick cook""(not instant), has a gold trimmed box, with a creamy colored background and ""Irish Oatmeal"" on a green banner. A satisfying meal that will keep you going until lunch. Okay, so, remember to breathe, eat healthy and enjoy!.....Laurie …",22 out of 22 users found this review helpful
 Disgusting!,1,This tea tastes nasty. Maybe I just dont like sage but it made me gag! …,1 out of 13 users found this review helpful
 Who needs 5 pounds of gummy peaches?,5,"I need 5 pounds of gummy peaches. And you just might, too. Truth be told, I bought these so that I could qualify for Super Saver Shipping. It seemed like a good idea at the time. Now it's a month later and I still have a ton of the greatest gummy peaches on earth, and I still think it was a good idea. …",12 out of 13 users found this review helpful
" Filler food is empty, leaves your cat always needing more",1,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes. I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry. My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice. I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really. For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours. We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad. A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is. So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible. I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food. Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage. …",33 out of 48 users found this review helpful
